"ID","STATUS_PANTINUM","STATUS_GOLD","STATUS_SILVER","NUM_DEAL","LAST_DEAL","ADVANCE_PURCHASE","FARE_2015","FARE_2014","FARE_2013","FARE_2012","FARE_2011","KM_2015","KM_2014","KM_2013","KM_2012","KM_2011","PET_FLAG","DENIED_BOARDING","SUITCASE_FLAG","LOUNGE_FLAG","BUYER_FLAG"
17286,0,0,0,5,360,23,1680,1730,1690,1810,1670,1863,1480,1459,1385,1378,0,0,0,0,0
17287,0,0,1,3,720,26,2070,2200,2260,2120,2090,2290,2242,2360,2314,2059,0,0,0,1,0
17288,0,0,0,6,0,13,120,0,430,800,1020,1288,1452,1428,975,860,0,0,0,0,0
17289,0,0,0,5,360,18,1460,1520,1510,1680,1830,1435,1393,1343,1430,1751,0,0,0,0,0
17290,0,0,0,5,360,27,1730,1740,1720,1750,1680,1375,1594,1287,1325,1702,0,0,0,0,0
17291,0,0,0,3,480,15,1390,1410,1400,1360,1360,2021,1528,1564,1317,1256,0,0,0,0,0
17292,0,0,0,2,760,20,1180,1220,1160,1410,1470,1643,1487,1654,1804,1484,0,0,0,0,0
17293,0,0,1,5,600,26,2840,2860,2820,2840,2920,2917,2945,2624,2824,2991,1,0,0,0,0
17294,0,0,0,0,0,19,1610,1460,1490,1430,1410,2177,2078,1624,1436,1597,0,0,0,0,0
17295,0,0,0,5,280,25,1340,1270,1350,1290,1260,1326,1730,1639,1640,1202,0,0,0,0,0
17296,0,0,0,1,1280,19,1250,1350,1350,1400,1630,1132,1133,1163,1426,1285,0,1,0,0,1
17297,0,0,0,1,1320,23,1390,1340,1330,1320,1300,1415,1638,1617,1420,873,0,0,0,0,0
17298,0,0,1,2,1120,23,2180,2200,2120,2270,2250,1987,2235,2157,2266,2469,0,0,0,0,1
17299,0,0,0,1,1640,25,1730,1640,1750,1720,1740,1476,1408,1538,1652,1670,0,0,0,0,0
17300,0,0,0,2,880,13,1880,1960,1690,1710,1880,1656,1433,1342,1460,1589,0,0,0,0,0
17301,0,0,1,3,640,11,1700,1770,1890,1880,1970,2102,2012,2688,2374,2810,0,0,0,0,0
17302,0,0,1,5,400,20,1840,1760,1760,1770,1880,2310,2508,2365,2662,2736,0,0,0,0,0
17303,0,0,0,3,440,18,1260,1230,1290,1330,1290,1686,1480,1144,1349,1164,0,0,0,0,0
17304,0,0,0,6,320,24,1830,1700,1650,1610,1560,1273,967,938,1272,1214,0,0,0,0,0
17305,0,0,1,5,480,19,2510,2350,2230,2380,2360,2808,2387,2528,2416,2275,0,0,0,1,0
17306,0,0,0,1,1400,23,1510,1460,1410,1380,1360,858,1124,1550,1754,1902,0,0,0,0,0
17307,0,0,0,9,0,19,1440,1490,1380,1440,1320,848,825,1133,1038,1046,0,0,0,0,0
17308,0,0,1,4,440,20,1890,1810,1700,1710,1670,2475,2066,2039,2183,1901,0,0,0,0,0
17309,0,0,0,3,480,18,1360,1290,1380,1340,1240,1415,1442,1639,1595,1091,0,0,0,0,1
17310,0,0,0,5,280,23,1370,1270,1310,1340,1340,720,444,974,806,864,0,0,0,0,0
17311,0,0,0,3,480,17,1530,1600,1530,1380,1350,1693,1827,1792,1793,1547,0,1,0,0,0
17312,0,0,1,7,280,18,1850,1930,1870,1820,1840,1826,2234,2380,1992,2093,0,0,0,1,0
17313,0,0,0,1,1720,14,1750,1740,1710,1670,1730,1416,1937,1866,1621,1856,0,0,0,0,0
17314,0,0,0,1,1360,32,1370,1410,1340,1340,1370,1949,2025,1739,1811,1542,0,0,0,0,0
17315,0,0,0,8,280,27,1970,2020,2020,1990,2050,1845,1493,1317,1300,1378,0,0,0,0,0
17316,0,0,1,5,360,20,1710,1740,1810,1700,1740,2148,2334,1904,2059,1777,0,0,0,0,0
17317,0,0,1,3,800,27,2380,2420,2430,2440,2460,2423,2819,3114,3087,2799,0,0,0,0,0
17318,0,0,1,2,1640,24,3220,2660,3060,3810,3240,3100,2617,2602,2716,2931,0,1,0,0,0
17319,0,0,0,2,840,16,1620,1620,1570,1540,1530,1009,1214,1619,1396,1292,0,0,0,0,0
17320,0,0,0,6,240,23,1410,1670,1340,1660,1740,1898,1968,2018,1903,1903,0,1,0,0,0
17321,0,0,1,4,480,23,1880,1940,1950,1880,1750,2079,2112,2029,2348,1926,0,0,0,1,0
17322,0,0,1,5,280,20,1340,1350,1460,1490,1490,1986,1979,2212,2358,2182,0,0,0,1,0
17323,0,0,0,6,240,20,1350,1300,1280,1260,1390,901,1379,1223,1272,1327,0,0,0,0,0
17324,0,0,1,5,520,26,2410,2470,2310,2470,2050,2257,2120,2316,2461,1983,0,0,0,1,1
17325,0,0,0,3,600,26,1760,1790,1720,1810,1840,1957,1870,1757,1651,2089,0,0,0,0,0
17326,0,0,0,4,360,22,1410,1320,1380,1340,1330,1780,1646,1444,1358,784,0,0,0,0,0
17327,0,0,0,6,240,12,1290,1340,1380,1400,1360,1356,1667,1428,1751,1823,0,0,0,0,0
17328,0,0,0,4,400,21,1510,1560,1540,1410,1370,833,941,1033,1150,1337,0,0,0,0,0
17329,0,0,0,4,440,18,1720,1730,1740,1660,1650,1770,1612,1612,1155,1281,0,0,0,0,0
17330,0,0,1,4,440,19,1760,1760,1840,1800,1760,2212,2238,1945,1825,2117,0,0,1,1,0
17331,0,0,0,2,640,12,1280,1270,1290,1330,1240,1431,1246,1362,1130,885,0,0,0,0,0
17332,0,0,0,3,720,22,2960,2210,2100,1400,1270,1444,1386,1667,1899,1921,0,0,0,0,0
17333,0,0,1,6,440,21,2550,2630,2620,2590,2530,2555,2516,2578,2954,2732,0,0,0,1,0
17334,0,0,0,4,400,20,1490,1460,1250,1280,1290,1505,1512,1281,1252,830,0,0,0,0,0
17335,0,0,0,1,1040,19,1100,1230,1570,1410,1010,1634,1786,1906,1842,1656,0,0,0,0,0
17336,0,0,0,1,1800,29,1680,1850,1780,1860,1790,1455,1550,1990,2247,2015,0,0,0,0,0
17337,0,0,0,1,1400,14,1320,1340,1380,1380,1340,1198,1378,1342,1306,1106,0,0,0,0,0
17338,0,0,0,6,240,17,1420,1430,1380,1360,1390,1584,1328,1602,1729,1732,0,0,0,0,0
17339,0,0,0,1,1400,18,1400,1400,1460,1360,1440,1611,1711,1399,1398,1350,0,0,0,0,0
17340,0,1,0,4,1000,24,3240,3100,3910,4110,3180,3663,3563,3311,3514,3484,0,0,0,0,0
17341,0,0,0,6,240,19,1350,1230,1200,1230,1360,1983,1773,1770,1389,1376,0,0,0,0,0
17342,0,0,0,11,200,23,2100,2320,2390,2300,2200,1595,2113,2089,1928,2097,1,0,0,0,1
17343,0,0,0,4,440,19,1660,1620,1680,1630,1600,1903,1381,1290,953,1042,0,0,0,0,0
17344,0,0,1,3,480,10,1480,1380,1400,1400,1390,2250,2388,2363,1458,1584,0,0,0,0,0
17345,0,0,0,6,280,14,1630,1480,1500,1480,1440,1182,1364,1431,1698,1675,0,0,0,0,0
17346,0,0,0,1,1840,23,1860,1770,1810,1830,1810,1594,2284,2289,1996,1822,0,1,0,0,0
17347,0,0,0,6,240,22,1480,1440,1380,1280,1310,1076,1053,1021,1320,1260,0,0,0,0,0
17348,0,0,0,5,280,14,1820,1340,1610,1450,1330,1405,1117,1376,1342,1539,0,0,0,0,0
17349,0,0,1,5,600,15,2900,2830,2860,2870,2950,2697,2811,2931,3137,2940,0,0,0,0,0
17350,0,0,0,6,440,26,2730,2720,2700,2410,2240,2239,2088,1688,1876,1906,0,0,0,0,0
17351,0,0,0,5,320,16,1660,1540,1410,1420,1580,1083,1156,1193,1282,1253,0,0,0,0,0
17352,0,0,0,4,720,20,1680,1850,1980,2830,2230,1334,748,890,951,1747,0,0,0,0,0
17353,0,0,0,2,880,20,1790,1820,1780,1740,1700,1089,1061,1150,1317,1364,0,0,0,0,0
17354,0,0,0,2,560,23,1080,1080,960,1040,1130,1778,1464,1583,1164,746,0,0,0,0,0
17355,0,0,0,5,440,18,2030,2080,2050,2000,2020,1676,1579,1666,1969,2136,0,0,0,0,0
17356,0,0,1,2,1120,23,2170,2190,2220,2210,2170,2053,2039,2333,1886,2401,0,0,0,1,0
17357,0,0,0,3,680,21,1940,1850,1990,2080,2030,1652,1909,1689,2000,2388,0,0,0,0,0
17358,0,0,1,1,2240,25,2370,2200,2220,2400,2270,2306,2687,2946,2669,2456,0,0,0,0,0
17359,0,0,0,5,280,14,1410,1360,1310,1290,1180,1179,1271,1338,1222,1016,0,0,0,0,0
17360,0,0,0,0,0,19,1420,1380,1350,1330,1330,1464,1302,1447,1451,1442,0,0,0,0,0
17361,0,0,1,5,400,19,1820,1830,1850,1890,1850,2190,1767,2200,2157,2123,0,0,0,1,0
17362,0,0,0,5,360,23,1700,1780,1770,1780,1650,1375,1382,1434,1231,1065,0,0,0,0,0
17363,0,0,0,4,360,18,1370,1450,1650,1750,1530,1595,1388,1269,1707,1530,0,0,0,0,0
17364,0,0,1,2,1280,24,2580,2700,2620,2620,2510,3042,2521,2651,2481,2381,0,1,0,0,0
17365,0,0,0,5,240,15,1290,1170,1250,1260,1300,1331,957,870,1065,1068,0,0,0,0,0
17366,0,0,0,4,360,21,1390,1390,1350,1270,1100,1326,900,917,929,771,0,0,0,0,0
17367,0,0,0,7,200,20,1280,1330,1450,1340,1380,1404,1603,1690,1767,1739,0,1,0,0,0
17368,0,0,0,6,280,17,1500,1280,1360,1460,1560,677,1322,1384,1271,1331,0,0,0,0,0
17369,0,1,0,3,1200,24,3600,3640,3580,3570,3410,3475,3704,3293,3278,2854,0,1,0,1,0
17370,0,0,0,2,640,10,1260,1280,1300,1280,1190,1340,969,1679,1652,930,0,0,0,0,0
17371,0,0,0,1,1680,23,1580,1560,1660,1680,1710,1701,1596,1945,1757,1478,0,0,0,0,0
17372,0,0,0,5,320,18,1290,1360,1460,1420,1500,1498,1154,1077,1525,1528,0,0,0,0,0
17373,0,0,0,0,0,17,1490,1610,1530,1450,1400,1233,957,1304,1455,1115,0,0,0,0,0
17374,0,0,0,3,600,19,1850,1760,1720,1810,1730,1405,1100,1463,1482,1386,0,1,0,0,0
17375,0,0,0,5,280,20,1350,1260,1270,1280,1260,349,245,1026,981,1016,0,1,0,0,0
17376,0,0,0,1,1360,18,1360,1510,1460,1600,1710,1552,1538,1630,1569,1729,0,0,0,0,0
17377,0,0,0,4,480,21,1720,1600,1820,1920,1910,1451,1164,1519,1743,1977,0,0,0,0,0
17378,0,0,1,2,1600,29,3020,3040,3090,3150,3060,3030,3042,2922,2772,2776,0,0,0,0,0
17379,0,0,0,4,640,35,2410,2570,2600,2160,1930,1610,1727,1861,1753,1498,1,0,0,0,0
17380,0,0,0,5,240,12,1290,1190,1120,1180,1340,1370,1725,1859,1796,1609,0,0,0,0,0
17381,0,0,0,3,480,21,1310,1340,1330,1330,1350,2048,1636,1529,1220,1113,0,0,0,0,0
17382,0,0,0,5,280,16,1340,1400,1330,1420,1390,1330,1349,1155,1065,1362,0,0,0,0,0
17383,0,0,1,7,320,23,2210,2360,2150,2050,2140,2893,2707,3172,2942,1941,0,0,0,0,0
17384,0,0,0,3,720,17,2200,2210,2160,2190,2110,1563,1582,1792,1647,1909,0,0,0,0,0
17385,0,0,1,4,720,28,2880,2840,2890,2860,2760,2385,2265,2335,2037,1968,0,0,0,1,0
17386,0,0,1,5,560,30,2520,2520,2560,2490,2640,2336,2467,2550,2540,2783,0,0,0,1,0
17387,0,0,1,4,720,25,2830,2820,2840,2770,2700,3006,3048,2616,2365,2191,1,1,0,0,0
17388,0,0,0,4,360,19,1400,1430,1370,1400,1320,1748,1398,1333,1488,1443,0,1,1,0,0
17389,0,1,0,3,1080,23,3240,3320,3280,3240,3190,3677,3418,3314,3116,3088,0,0,0,0,0
17390,0,0,0,4,400,16,1400,1440,1220,1420,1520,1348,1567,1638,1827,1891,0,0,0,0,0
17391,0,0,0,1,1320,17,1400,1410,1360,1320,1170,940,1044,1112,1305,1050,0,0,0,0,0
17392,0,0,0,7,240,22,1460,1500,1440,1490,1440,690,827,719,1103,1662,0,0,0,0,0
17393,0,0,0,5,280,12,1340,1280,1300,1260,1420,1260,1516,1633,1526,1337,0,0,0,0,0
17394,0,0,0,4,480,20,1890,1860,1700,1710,1680,1842,1748,2003,1537,1422,0,0,0,0,0
17395,0,0,1,7,280,22,1950,1880,1990,2010,1880,1737,2365,2168,2137,1861,1,0,0,0,0
17396,0,0,0,7,280,18,1770,1710,1760,1740,1720,1861,1914,1879,1494,1705,0,0,0,0,0
17397,0,0,0,3,600,24,1860,1740,1680,1740,1660,2237,2065,1661,1618,1608,0,0,0,0,0
17398,0,0,0,4,440,22,1400,1420,1520,1670,1880,1436,1448,2117,2048,2157,0,0,0,0,0
17399,0,1,0,6,600,33,3450,3630,3550,3420,3310,3032,3336,2783,3133,3348,0,0,0,1,0
17400,0,0,1,2,1480,28,2760,2900,2970,2940,2840,2372,2402,2413,2339,2734,0,0,0,0,0
17401,0,0,0,8,240,27,1730,1740,1690,1750,1740,1506,1625,1467,1800,1763,0,0,0,0,0
17402,0,0,0,0,0,16,1330,1270,1090,1070,1170,769,740,785,1102,573,0,0,0,0,0
17403,0,0,0,2,960,24,1860,1880,1770,1690,1810,1905,2071,2081,1911,2016,0,0,0,0,0
17404,0,0,0,1,2240,22,2240,2240,2110,2130,2090,1912,2123,1605,1540,2214,1,0,0,0,0
17405,0,0,0,3,480,16,1410,1280,1280,1230,1200,1245,1466,1353,1350,1187,0,0,0,0,0
17406,0,0,1,4,560,24,2080,2150,2160,2210,2290,2180,2057,2115,2069,2203,0,0,0,0,1
17407,0,0,0,4,440,28,1730,1670,1760,1720,1680,1673,1722,1775,1771,1704,0,0,0,0,0
17408,0,0,0,3,440,13,1450,1170,1210,1170,1300,1462,1041,816,524,1127,0,0,0,0,0
17409,0,0,0,6,320,20,1800,1750,1690,1660,1670,2192,2160,1886,1989,1711,0,0,0,0,0
17410,0,0,0,6,280,22,1450,1470,1470,1400,1390,1571,1642,1653,1608,1684,0,0,0,0,0
17411,0,0,1,8,320,26,2370,2650,2480,2390,2480,2052,2193,2464,2626,2525,1,0,0,1,0
17412,0,0,0,2,720,10,1430,1480,1400,1470,1450,1729,1310,940,1295,1700,0,0,0,0,0
17413,0,0,0,6,280,21,1360,1690,1600,1770,1830,1374,1232,1231,1687,1842,0,0,0,0,0
17414,0,0,0,5,280,20,1300,1390,1340,1310,1270,1567,869,1002,729,887,0,0,0,0,0
17415,0,0,1,5,560,18,2630,2530,2420,2450,2480,3027,2932,2551,2367,2390,1,1,0,1,0
17416,0,0,0,2,680,10,1180,1290,1320,1290,1270,823,874,1166,1291,1110,0,0,0,0,0
17417,0,0,1,2,1320,27,2590,2660,2300,2470,2400,2784,2936,2738,2626,2878,0,0,0,0,0
17418,0,0,0,3,560,18,1630,1620,1620,1600,1670,1591,1694,1457,1211,1416,0,0,0,0,0
17419,0,0,0,4,360,11,1470,1440,1310,1370,1230,1626,1100,1058,1138,1170,0,0,0,0,0
17420,0,0,1,1,2520,24,2510,2600,2520,2450,2440,2673,2698,2970,2852,2727,1,0,0,1,1
17421,0,0,0,5,440,20,2040,1920,1930,1980,2070,2089,1591,1964,1759,1859,0,0,0,0,1
17422,0,0,0,1,1760,21,1760,1590,1770,1330,1310,1773,2126,1777,1411,1212,0,0,0,0,0
17423,0,0,0,1,1680,16,1740,1710,1670,1620,1710,1207,1814,1369,1498,1516,0,0,0,0,0
17424,0,0,1,7,280,15,1580,1680,1720,1750,1820,1981,2184,1925,2206,2175,0,0,0,0,0
17425,0,0,0,2,720,16,1410,1420,1430,1420,1400,1198,1591,1327,1391,1793,0,0,0,0,0
17426,0,0,1,4,600,23,2630,2620,2420,2320,2690,2191,2507,2110,2017,2180,0,0,0,0,0
17427,0,0,1,2,1240,21,2910,3000,2450,2420,2160,2495,2236,2418,2409,2217,1,0,0,1,1
17428,0,0,0,3,600,17,1730,1730,1790,1860,1810,2034,1885,1905,1647,1847,0,0,0,0,0
17429,0,0,0,1,1800,22,1720,1710,1780,1660,1710,1239,1674,1338,1627,1590,0,0,0,0,0
17430,0,1,0,2,1880,27,3730,3740,3740,3710,3580,3847,3606,3474,3359,3432,0,0,0,0,0
17431,0,0,0,1,1480,24,1310,1500,1460,1720,1430,1464,1444,1289,1382,1240,0,0,0,0,0
17432,0,0,0,4,440,25,1610,1640,1630,1630,1700,1023,1007,1309,1298,1429,0,0,0,0,0
17433,0,0,0,6,360,22,1800,1940,1860,1740,1690,2036,1844,1648,1572,1450,0,0,0,0,0
17434,0,0,0,4,480,21,1850,1820,1740,1780,1710,1804,2177,2386,2004,1540,0,0,0,0,0
17435,0,0,0,2,720,24,1340,1400,1310,1310,1380,1639,1637,1273,1430,1357,0,0,0,0,0
17436,0,0,0,3,400,8,1230,1290,1320,1290,1160,840,979,1465,1285,1392,0,0,0,0,0
17437,0,1,0,5,600,24,2810,2860,2930,3010,3080,3470,3633,3854,3680,3269,0,0,0,0,0
17438,0,0,1,2,1320,21,2580,2570,2540,2380,2380,2259,2326,2311,2126,2035,1,0,0,1,0
17439,0,1,0,8,400,30,3320,3240,2810,3000,2900,3888,3828,3615,3285,2711,0,0,0,0,0
17440,0,0,0,3,440,25,1420,1270,1380,1320,1310,1372,1693,1398,1303,1278,0,0,0,0,0
17441,0,0,1,3,880,16,2750,2740,2610,2560,2400,2200,2774,2544,2367,2281,0,0,0,1,0
17442,0,0,0,7,200,24,1390,1360,1390,1370,1360,903,1305,1407,858,1256,0,0,0,0,0
17443,0,1,0,2,1520,30,2430,2610,2740,2760,3020,3236,3276,3251,3099,2918,0,0,0,0,0
17444,0,0,0,3,440,20,1240,1280,1380,1310,1400,1090,1088,1035,1411,1402,0,0,0,0,0
17445,0,0,0,4,320,24,1420,1410,1330,1320,1170,1358,1406,1286,1578,955,0,0,0,0,0
17446,0,0,0,4,360,22,1440,1430,1490,1430,1460,847,1064,618,778,1360,0,1,0,0,0
17447,0,0,0,3,600,21,1710,1590,1540,1490,1530,1248,1405,1527,1528,1250,0,0,0,0,0
17448,0,0,0,2,600,25,2370,1970,1180,1200,1530,1864,1903,1888,1582,1647,0,0,0,0,0
17449,0,0,0,10,240,29,2100,2110,2060,2060,2030,1428,1258,1130,1193,1698,0,1,0,0,0
17450,0,0,1,3,640,21,1850,1760,1790,1710,1760,1966,2634,2110,2061,1742,0,0,0,0,0
17451,0,0,0,0,0,21,1360,1330,1340,1370,1300,1436,1310,1070,914,852,0,0,0,0,0
17452,0,0,0,5,360,17,1620,1640,1800,1830,1790,1814,1827,1719,1621,1666,0,0,0,0,0
17453,0,0,0,1,1560,19,1560,1420,1710,1480,1940,1495,1059,1108,1538,1415,0,0,0,0,0
17454,0,0,0,6,240,22,1440,1350,1360,1310,1290,1352,919,760,1038,767,0,0,0,0,0
17455,0,0,0,7,200,20,1650,1460,1370,1430,1240,1825,1295,1767,1681,1238,0,1,0,0,0
17456,0,0,1,4,600,21,2180,2300,2240,2160,2100,2130,2315,2357,2292,2247,1,0,0,1,0
17457,0,0,1,3,600,21,1720,1700,1790,1720,1610,2421,2081,2222,2070,1836,0,0,0,1,0
17458,0,1,0,6,480,29,2820,2850,2880,2980,2970,3046,3639,3253,3419,3385,1,0,0,1,0
17459,0,0,1,7,360,27,2690,2640,2480,2550,2390,2594,2704,2928,3067,2238,1,0,0,1,0
17460,0,0,1,5,440,21,2080,2210,2300,2320,2300,2291,2164,2029,2353,2625,0,0,0,0,1
17461,0,0,0,2,600,18,1110,1260,1140,1250,1390,1415,1313,809,1394,1407,0,0,0,0,0
17462,0,0,1,4,640,24,2530,2610,2520,2490,2550,2402,2703,2972,2686,2691,0,0,0,1,0
17463,0,0,0,4,440,18,1800,1720,1810,1800,1840,1879,1912,1899,1716,2269,0,0,0,0,0
17464,0,0,0,5,360,18,1770,1880,1830,1740,1800,1774,1559,1653,1582,1829,0,0,0,0,0
17465,0,0,0,2,680,23,1360,1320,1280,1290,1310,1794,1773,1594,1294,1283,0,0,0,0,0
17466,0,0,1,5,520,26,2510,2420,2430,2520,2500,2370,2920,2839,3267,2584,1,0,0,0,0
17467,0,0,0,4,360,23,960,1060,1110,1250,1320,754,936,459,609,680,0,0,0,0,0
17468,0,0,0,5,400,22,2210,2110,2070,2030,1970,1690,1547,1607,1859,1839,1,1,0,0,0
17469,0,0,1,6,280,18,1780,1680,1630,1650,1670,2354,2381,2110,1990,1465,0,0,0,0,1
17470,0,0,0,2,880,19,1910,1870,1750,1800,1960,1430,1368,1430,1637,2294,0,0,0,0,0
17471,0,0,0,6,280,17,1750,1650,1740,1860,1740,2250,1753,1551,1390,1551,0,1,0,0,0
17472,0,0,0,5,360,25,1720,1690,1690,1720,1500,1655,1642,1615,1657,1556,0,1,0,0,0
17473,0,0,0,7,200,19,1320,1400,1380,1430,1390,1378,1180,1813,1583,1500,0,0,0,0,0
17474,0,0,1,5,440,22,2180,2240,2020,2130,1990,1935,1957,2461,1992,1845,1,0,0,0,0
17475,0,0,1,3,1000,21,3150,2920,2970,3050,2920,2603,2564,2610,2983,2996,1,0,0,1,0
17476,0,0,1,4,440,22,1790,1770,1730,1740,1780,2126,2024,2133,2070,2154,0,0,0,0,0
17477,0,0,0,4,360,20,1480,1460,1360,1370,1420,1482,1469,1331,1177,1685,0,1,0,0,0
17478,0,0,0,10,0,18,1340,1350,1350,1360,1390,908,1111,1120,1140,1258,0,0,0,0,0
17479,0,0,0,4,400,18,1680,1630,1600,1600,1530,1413,1426,1394,1253,1227,0,0,0,0,0
17480,0,0,0,9,0,16,1450,1430,1230,1240,1060,1638,1177,1408,1192,1056,0,0,0,0,0
17481,0,1,0,5,600,31,2830,2860,2960,2980,3070,3126,3624,3719,3211,3554,0,0,0,0,0
17482,0,0,0,3,480,20,1350,1380,1340,1410,1390,1431,1069,1215,1681,1158,0,0,0,0,0
17483,0,1,0,4,840,23,3430,3360,3440,3500,3510,3619,3433,3370,3673,3616,0,0,0,1,0
17484,0,0,0,2,720,20,1290,1290,1370,1470,1390,1267,1201,1038,1441,1419,0,0,0,0,0
17485,0,0,1,4,640,25,2500,2400,2370,2280,2420,2249,2205,2450,2432,2213,0,0,0,1,0
17486,0,0,0,1,1440,21,1290,1330,1430,1410,1430,1464,1357,1565,1596,1587,0,0,0,0,0
17487,0,0,0,7,240,18,1370,1320,1420,1490,1450,1498,1317,1440,1375,1715,0,0,0,0,0
17488,0,0,0,6,360,19,2040,2010,2030,2100,1950,1882,1909,2117,1518,1632,0,0,0,0,1
17489,0,0,0,7,200,13,1260,1240,1340,1320,1310,1978,2138,1907,1475,1329,0,0,0,0,0
17490,0,0,1,2,880,20,1610,1730,1730,1830,1830,2012,2051,2328,2404,2164,0,0,0,1,0
17491,0,0,0,6,240,13,1400,1340,1360,1420,1410,1244,934,1483,1245,1401,0,0,0,0,0
17492,0,0,0,3,440,15,1370,1540,1370,1290,1350,1405,1399,1232,1080,1376,0,0,0,0,0
17493,0,0,0,3,520,16,1470,1540,1540,1620,1490,1560,1146,1452,1670,1150,0,0,0,0,0
17494,0,0,1,3,920,32,2770,2830,2800,2720,2800,1804,1674,2141,2614,2781,0,0,0,0,0
17495,0,0,0,4,320,16,1570,1650,1650,1360,1230,766,677,946,819,940,0,0,0,0,0
17496,0,0,0,5,320,21,1310,1370,1280,1320,1460,1395,1224,1225,1478,1774,0,0,0,0,0
17497,0,0,0,5,280,24,1340,1440,1330,1390,1240,1666,1767,1300,1082,1197,0,0,0,0,0
17498,0,0,0,3,520,21,1480,1540,1610,1600,1540,1574,1551,1269,1205,733,0,0,0,0,0
17499,0,0,0,4,400,17,1510,1570,1840,1510,1720,1095,1473,1434,1571,1780,0,0,0,0,0
17500,0,0,0,3,640,21,1780,1840,1830,1880,1650,923,1338,1388,1622,1584,0,0,0,0,0
17501,0,0,0,3,720,18,2190,2150,2130,2150,2130,1622,1709,2155,2428,2042,0,0,0,0,0
17502,0,0,0,2,720,10,1420,1410,1430,1340,1260,1149,1239,1190,861,996,0,0,0,0,0
17503,0,0,0,2,920,20,1700,1770,1790,1800,1740,1826,1719,2012,1724,1984,0,0,0,0,0
17504,0,0,0,6,240,22,1240,1270,1290,1390,1360,1095,1566,1348,1284,1005,0,0,0,0,0
17505,0,0,0,5,280,15,1310,1290,1290,1280,1360,1599,1402,1653,1267,1623,0,0,0,0,0
17506,0,0,1,3,960,25,2610,2790,2720,2740,2450,2323,2418,2538,2636,2565,1,0,0,0,0
17507,0,0,0,3,520,18,1500,1440,1470,1520,1420,1160,1352,1320,1146,997,0,0,0,0,0
17508,0,0,0,8,240,30,1670,1740,1870,1770,1700,1289,1186,1456,1650,1458,0,0,0,0,0
17509,0,0,1,1,2160,28,2010,2080,2130,2220,2220,2669,2554,2080,2027,2029,0,0,0,0,0
17510,0,0,0,8,200,11,1300,1300,1270,1290,1340,379,822,1139,1431,1196,0,0,0,0,1
17511,0,0,1,1,2200,21,2170,2230,2210,2260,2250,2272,1950,1858,1983,2541,0,0,0,1,0
17512,0,0,0,3,480,20,1330,1400,1400,1420,1430,2198,1912,2044,1736,1672,0,0,0,0,0
17513,0,0,1,2,960,22,1890,1900,1920,1940,1970,1673,1857,1816,2255,2447,0,0,0,0,0
17514,0,0,1,3,920,29,2460,2560,2690,2650,2650,2783,2148,2621,2725,3210,1,0,0,0,0
17515,0,0,0,2,520,20,1620,660,1010,450,260,1342,1671,1563,1720,883,0,1,0,0,0
17516,0,0,0,7,200,21,1290,1240,1270,1230,1210,696,379,808,844,830,0,1,0,0,0
17517,0,0,0,4,480,18,1760,1760,1810,1830,1820,1494,1562,2098,2085,2445,0,1,0,0,0
17518,0,0,1,1,2040,21,2000,2040,2050,2060,2000,2076,2179,2462,2605,2475,0,0,0,0,0
17519,0,0,1,8,240,18,1760,1830,1830,1960,1920,2679,2637,2766,2461,2383,0,1,0,0,0
17520,0,0,1,3,1000,22,2890,3070,2950,2960,2910,2532,2710,2925,3385,3406,0,0,0,0,0
17521,0,0,0,7,280,20,1730,1790,1740,1760,1710,1562,1806,1712,1205,1403,0,0,0,0,0
17522,0,0,0,5,240,23,1180,1010,1160,1290,1180,1321,1044,912,1405,1559,0,0,0,0,0
17523,0,0,1,5,520,23,2700,2810,2480,2420,2550,2310,2264,2345,2328,2202,0,0,0,0,0
17524,0,0,0,5,400,12,1910,1840,1860,1820,1740,1295,1402,1742,1868,2119,0,0,0,0,0
17525,0,0,0,2,640,15,1290,1260,1190,1200,1250,1620,1554,1511,1233,968,0,0,0,0,0
17526,0,0,0,1,1680,25,1810,1700,1680,1650,1580,1857,1579,1259,1109,1309,0,0,0,0,0
17527,0,1,0,1,3480,31,3420,3470,3470,3460,3530,2714,2941,3004,3382,3275,0,0,0,1,0
17528,0,0,0,6,320,21,1880,1790,1840,1840,1820,1898,1867,1466,1547,1791,0,0,0,0,0
17529,0,0,1,3,600,14,1700,1840,1790,1720,1790,2181,2378,2454,2541,2042,0,0,0,1,0
17530,0,0,1,5,520,19,2530,2520,2450,2450,2540,2790,2753,2861,2838,2732,1,0,0,0,0
17531,0,0,1,2,1120,24,2060,2090,2160,2180,2210,2131,2289,2267,2053,2209,0,0,0,0,0
17532,0,0,0,2,560,18,1120,1080,1290,1030,1080,2041,1140,1270,1285,1214,0,0,0,0,0
17533,0,0,0,5,280,20,1240,1280,1260,1370,1400,1394,1352,1561,1350,1265,0,0,0,0,0
17534,0,0,0,4,360,15,1380,1410,1370,1350,1300,731,1022,960,1063,1160,0,1,0,0,0
17535,0,0,1,5,600,28,2940,2840,2760,2740,2830,2399,3018,2942,3131,2952,0,0,0,1,0
17536,0,0,0,3,600,17,1900,1880,1900,1720,1640,1196,1489,1259,956,1130,0,0,0,0,0
17537,0,0,0,3,440,19,1160,1200,1190,1250,1310,1285,1609,1283,1464,1320,0,0,0,0,1
